rownum,cz,czname,pop2000,fips,statename,stateabbrv,,le_raceadj_q1_F,le_agg_q1_F,le_raceadj_q2_F,le_agg_q2_F,le_raceadj_q3_F,le_agg_q3_F,le_raceadj_q4_F,le_agg_q4_F,,le_raceadj_q1_M,le_agg_q1_M,le_raceadj_q2_M,le_agg_q2_M,le_raceadj_q3_M,le_agg_q3_M,le_raceadj_q4_M,le_agg_q4_M,,sd_le_raceadj_q1_F,sd_le_agg_q1_F,sd_le_raceadj_q2_F,sd_le_agg_q2_F,sd_le_raceadj_q3_F,sd_le_agg_q3_F,sd_le_raceadj_q4_F,sd_le_agg_q4_F,,sd_le_raceadj_q1_M,sd_le_agg_q1_M,sd_le_raceadj_q2_M,sd_le_agg_q2_M,sd_le_raceadj_q3_M,sd_le_agg_q3_M,sd_le_raceadj_q4_M,sd_le_agg_q4_M,,count_q1_F,count_q2_F,count_q3_F,count_q4_F,,count_q1_M,count_q2_M,count_q3_M,count_q4_M
216,15200,Cleveland,"2,661,167",39,Ohio,OH,,81.79,80.96,84.27,83.73,86.09,85.65,87.87,87.6,,76.02,75.1,80.38,79.8,83.15,82.68,85.64,85.32,,0.15,0.13,0.14,0.14,0.15,0.15,0.17,0.18,,0.13,0.11,0.13,0.13,0.14,0.14,0.16,0.17,,"1,574,813","1,939,279","1,821,258","1,473,627",,"1,408,557","1,764,518","1,729,221","1,395,754"
217,15300,Parkersburg,"202,967",54,West Virginia,WV,,81.25,80.8,84.08,83.64,86.09,85.72,87.13,86.9,,76.05,75.59,81.33,80.88,82.72,82.28,85.68,85.41,,0.38,0.39,0.43,0.45,0.49,0.51,0.8,0.83,,0.33,0.32,0.38,0.38,0.48,0.49,0.63,0.65,,"150,800","153,010","143,043","77,580",,"137,896","160,892","139,813","70,696"
218,15400,Zanesville,"188,410",39,Ohio,OH,,81.59,81.07,84.61,84.19,85.31,84.91,87.56,87.3,,76.18,75.61,80.59,80.11,83.06,82.67,84.25,83.87,,0.41,0.42,0.47,0.48,0.6,0.63,0.83,0.86,,0.33,0.33,0.38,0.39,0.52,0.54,0.91,0.94,,"150,351","151,015","120,897","48,947",,"138,097","162,937","116,873","43,609"
219,15500,Weirton,"132,008",39,Ohio,OH,,81.8,81.36,84.1,83.68,84.95,84.47,86.22,85.78,,74.17,73.62,79.79,79.34,81.68,81.19,81.99,81.51,,0.46,0.48,0.52,0.54,0.6,0.63,1.08,1.14,,0.38,0.37,0.44,0.44,0.54,0.55,0.99,1.01,,"98,638","99,694","98,980","41,925",,"85,629","108,513","101,043","36,957"
220,15600,Wheeling,"195,637",54,West Virginia,WV,,81.3,80.8,83.82,83.38,85.47,85.06,86.93,86.63,,75.57,75.05,80.38,79.93,83.2,82.8,84.65,84.35,,0.39,0.4,0.48,0.5,0.61,0.64,0.91,0.95,,0.3,0.3,0.4,0.4,0.51,0.53,0.74,0.77,,"148,737","137,020","128,960","66,645",,"130,764","146,750","130,599","59,785"
221,15700,Scioto,"225,682",39,Ohio,OH,,81.9,81.46,84.24,83.82,84.89,84.49,87.71,87.47,,75.32,74.79,78.82,78.32,82.18,81.77,82.57,82.17,,0.39,0.4,0.44,0.46,0.57,0.6,0.86,0.9,,0.31,0.3,0.39,0.39,0.51,0.52,0.86,0.88,,"158,529","159,696","127,931","57,402",,"148,179","164,189","128,136","52,323"
222,15800,Athens,"142,321",39,Ohio,OH,,82.39,81.99,83.89,83.44,86.33,85.97,87.12,86.88,,76.74,76.28,80.23,79.78,82.86,82.45,84,83.68,,0.51,0.53,0.6,0.62,0.72,0.76,1.07,1.11,,0.41,0.41,0.49,0.5,0.65,0.66,0.97,1,,"97,138","94,947","77,526","38,871",,"93,845","97,216","77,420","34,805"
223,15900,Columbus,"1,663,807",39,Ohio,OH,,80.91,80.23,84.2,83.75,85.61,85.23,87.84,87.62,,75.44,74.68,80.05,79.53,82.9,82.46,85.17,84.86,,0.18,0.18,0.17,0.17,0.19,0.19,0.21,0.21,,0.15,0.14,0.17,0.16,0.18,0.18,0.21,0.21,,"893,461","1,213,957","1,191,495","1,054,966",,"866,874","1,096,326","1,120,997","1,028,191"
224,16000,Mansfield,"326,186",39,Ohio,OH,,81.89,81.36,84.61,84.2,86.98,86.65,87.14,86.86,,75.44,74.82,80.34,79.89,82.73,82.32,84.58,84.27,,0.33,0.34,0.35,0.36,0.38,0.4,0.57,0.59,,0.27,0.25,0.3,0.3,0.38,0.38,0.55,0.57,,"214,715","259,114","218,621","106,315",,"190,246","269,575","213,689","96,607"
225,16100,State College,"310,658",42,Pennsylvania,PA,,83.32,82.95,85.16,84.78,87.59,87.3,88.81,88.64,,76.81,76.34,82.27,81.89,84.12,83.78,85.7,85.43,,0.35,0.36,0.39,0.4,0.46,0.48,0.5,0.52,,0.31,0.31,0.34,0.34,0.44,0.44,0.54,0.56,,"168,371","205,673","205,798","128,080",,"160,658","229,687","201,126","118,909"
226,16200,Altoona,"411,749",42,Pennsylvania,PA,,83.26,82.86,85.13,84.73,86.77,86.41,88.07,87.88,,76.89,76.41,81.48,81.04,84.45,84.08,85.7,85.45,,0.3,0.3,0.34,0.35,0.42,0.44,0.53,0.55,,0.24,0.23,0.27,0.27,0.35,0.36,0.55,0.57,,"285,046","315,573","288,897","132,327",,"272,337","351,902","274,196","120,308"
227,16300,Pittsburgh,"2,561,364",42,Pennsylvania,PA,,81.95,81.34,84.84,84.39,86.17,85.78,87.67,87.44,,75.94,75.27,80.66,80.16,83.41,83,85.3,85.02,,0.14,0.13,0.15,0.14,0.15,0.15,0.18,0.18,,0.13,0.1,0.13,0.12,0.15,0.14,0.17,0.17,,"1,442,672","1,748,330","1,896,771","1,552,245",,"1,317,044","1,689,995","1,815,294","1,456,654"
228,16400,Youngstown,"809,682",39,Ohio,OH,,82.23,81.65,84.75,84.31,86.34,85.94,86.92,86.6,,75.93,75.29,80.43,79.95,83.45,83.02,84.61,84.26,,0.21,0.21,0.23,0.23,0.26,0.26,0.36,0.37,,0.18,0.17,0.21,0.2,0.24,0.25,0.35,0.36,,"549,521","614,380","556,350","296,272",,"470,907","625,625","540,891","270,241"
229,16500,Erie,"659,098",42,Pennsylvania,PA,,82.04,81.64,84.83,84.44,86.46,86.1,87.96,87.68,,76.25,75.81,81.19,80.77,82.83,82.42,85.1,84.75,,0.24,0.24,0.27,0.28,0.3,0.31,0.39,0.4,,0.21,0.2,0.23,0.22,0.29,0.28,0.42,0.43,,"420,718","461,687","464,579","246,092",,"390,629","497,183","451,231","223,650"
230,16600,Roanoke,"468,038",51,Virginia,VA,,81.58,80.9,85.25,84.85,86.61,86.26,87.94,87.69,,75.69,74.95,80.08,79.57,83.49,83.1,85.44,85.12,,0.28,0.28,0.3,0.3,0.33,0.34,0.39,0.41,,0.23,0.22,0.27,0.27,0.31,0.31,0.42,0.43,,"294,806","333,539","331,848","236,991",,"276,465","320,690","317,219","217,513"
231,16701,Elkins,"60,271",54,West Virginia,WV,,82.73,82.35,83.88,83.49,86.84,86.48,87.89,87.53,,77.81,77.38,80.67,80.24,83.25,82.81,83.82,83.39,,0.64,0.67,0.86,0.9,1.16,1.23,1.83,1.93,,0.54,0.55,0.7,0.71,1.02,1.05,1.64,1.69,,"52,140","45,817","32,786","13,297",,"52,990","49,707","31,901","12,216"
232,16702,Morgantown,"259,942",54,West Virginia,WV,,82.12,81.68,85.06,84.69,86.45,86.12,87.53,87.37,,76.35,75.86,80.99,80.58,83.61,83.25,84.68,84.43,,0.36,0.37,0.44,0.45,0.54,0.56,0.73,0.75,,0.3,0.29,0.36,0.36,0.47,0.49,0.64,0.66,,"170,788","169,649","160,568","108,938",,"164,000","173,354","158,253","102,542"
233,16703,Buckhannon,"40,323",54,West Virginia,WV,,82.26,81.84,85.65,85.28,85.38,84.98,88.63,88.46,,78.33,77.89,81.43,81.02,84.15,83.81,82.55,82.24,,0.81,0.85,1.08,1.13,1.32,1.38,2.61,2.7,,0.68,0.69,0.85,0.87,1.07,1.11,1.83,1.89,,"33,541","30,215","24,553","10,885",,"32,789","32,601","24,027","9,711"
234,16801,Beckley,"174,251",54,West Virginia,WV,,82.23,81.69,84.32,83.88,86.99,86.65,86.13,85.88,,77,76.42,80,79.54,83.5,83.1,84.73,84.47,,0.41,0.42,0.54,0.56,0.6,0.64,0.98,1.02,,0.35,0.35,0.47,0.48,0.58,0.59,0.82,0.85,,"134,758","114,338","95,656","49,514",,"128,418","117,483","93,126","45,736"
235,16802,Summersville,"58,143",54,West Virginia,WV,,82.72,82.31,83.52,83.05,84.51,84.08,86.75,86.48,,77.11,76.65,83.11,82.69,83.35,82.99,87.49,87.25,,0.7,0.73,1.04,1.08,1.2,1.25,2.39,2.48,,0.54,0.55,0.85,0.88,1.07,1.1,1.79,1.87,,"46,680","36,107","28,399","11,241",,"45,777","40,866","28,332","10,566"
236,16901,Charleston,"347,345",54,West Virginia,WV,,80.81,80.27,83.99,83.54,85.62,85.21,86.54,86.3,,74.73,74.16,80.33,79.87,82.61,82.17,84.82,84.58,,0.32,0.33,0.38,0.39,0.43,0.45,0.55,0.56,,0.24,0.23,0.32,0.32,0.38,0.39,0.52,0.53,,"242,861","234,468","217,601","152,137",,"226,951","223,328","219,157","145,261"
237,17000,Pikeville,"204,354",21,Kentucky,KY,,81.87,81.4,82.97,82.55,84.92,84.5,83.93,83.61,,76.01,75.54,79.09,78.67,82.16,81.72,84.07,83.78,,0.43,0.45,0.64,0.66,0.71,0.74,1.12,1.16,,0.33,0.32,0.48,0.49,0.65,0.67,0.97,1,,"146,982","104,672","89,095","43,849",,"140,403","108,457","92,331","43,006"
238,17100,Huntington,"344,380",21,Kentucky,KY,,81.93,81.47,84.06,83.65,85.23,84.81,87.01,86.74,,75.47,74.95,80.34,79.91,82.89,82.48,85.02,84.74,,0.31,0.31,0.37,0.38,0.46,0.47,0.61,0.63,,0.25,0.24,0.31,0.31,0.4,0.41,0.54,0.56,,"249,242","224,066","195,440","115,502",,"228,608","220,863","192,188","108,065"
239,17200,Harrisonburg,"174,641",51,Virginia,VA,,82.77,82.4,85.65,85.27,86.81,86.49,88.27,88.07,,77.25,76.84,81.49,81.08,83.8,83.43,86.46,86.24,,0.48,0.5,0.5,0.53,0.54,0.57,0.63,0.65,,0.42,0.42,0.42,0.43,0.54,0.55,0.67,0.7,,"114,122","132,441","125,857","76,736",,"110,687","143,956","120,225","69,501"
240,17300,Staunton,"188,559",51,Virginia,VA,,82.07,81.48,84.76,84.35,86.07,85.69,87.81,87.46,,76.01,75.35,81.07,80.61,83.45,83.06,86.41,86.09,,0.41,0.42,0.44,0.46,0.49,0.51,0.61,0.65,,0.33,0.33,0.38,0.38,0.44,0.45,0.6,0.63,,"131,196","152,404","148,715","88,499",,"119,923","155,604","142,689","76,670"
241,17400,Hagerstown,"408,535",42,Pennsylvania,PA,,81.56,81.13,84.37,83.99,86.49,86.18,87.46,87.26,,75.21,74.63,80.48,80.04,83.35,82.98,84.91,84.6,,0.3,0.31,0.32,0.33,0.33,0.34,0.41,0.43,,0.26,0.25,0.27,0.27,0.32,0.32,0.42,0.43,,"250,025","318,532","351,018","236,435",,"231,252","336,773","346,985","220,979"
242,17501,Cumberland,"155,822",24,Maryland,MD,,82.63,82.22,85.23,84.79,87.44,87.11,87.86,87.68,,76.87,76.38,81.94,81.5,83.3,82.89,86.11,85.92,,0.43,0.45,0.52,0.55,0.6,0.63,0.81,0.84,,0.36,0.36,0.43,0.44,0.55,0.57,0.76,0.79,,"112,466","112,581","103,976","49,840",,"104,257","118,261","101,489","44,181"
243,17502,Winchester,"115,649",51,Virginia,VA,,80.71,80.17,84.81,84.41,84.64,84.29,87.69,87.46,,75.35,74.83,79.8,79.33,82.35,81.97,86,85.78,,0.57,0.58,0.63,0.66,0.7,0.73,0.7,0.72,,0.45,0.45,0.52,0.52,0.64,0.65,0.65,0.67,,"73,622","88,943","94,988","84,137",,"72,109","91,545","93,067","80,464"
244,17600,Charlottesville,"273,489",51,Virginia,VA,,82.27,81.43,84.59,84.11,86.3,85.84,88.57,88.41,,77.05,76.11,81.01,80.46,83.94,83.46,86.62,86.36,,0.4,0.41,0.42,0.43,0.43,0.45,0.39,0.4,,0.34,0.34,0.39,0.4,0.4,0.41,0.39,0.41,,"157,291","192,579","206,445","212,048",,"144,567","172,160","190,317","196,055"
245,17700,Syracuse,"1,080,612",36,New York,NY,,81.65,81.21,84.62,84.26,86.39,86.05,88.26,88.05,,76.83,76.36,80.53,80.11,83.57,83.18,86.07,85.8,,0.22,0.22,0.23,0.23,0.23,0.24,0.29,0.3,,0.19,0.18,0.21,0.2,0.22,0.22,0.28,0.28,,"592,845","718,776","761,885","586,816",,"568,899","696,898","735,859","553,018"
246,17800,Oneonta,"161,132",36,New York,NY,,82.15,81.73,84.06,83.65,87.08,86.8,87.95,87.69,,77.92,77.51,81.59,81.2,83.86,83.52,84.84,84.53,,0.5,0.52,0.53,0.55,0.6,0.63,0.84,0.88,,0.4,0.4,0.45,0.45,0.57,0.58,0.71,0.73,,"110,399","118,209","107,351","59,631",,"109,431","120,831","100,833","53,262"
247,17900,Union,"294,558",36,New York,NY,,82.5,82.15,83.9,83.52,86.62,86.28,87.98,87.78,,76.59,76.19,82.05,81.7,84.26,83.92,86.14,85.91,,0.37,0.38,0.4,0.41,0.44,0.46,0.55,0.57,,0.3,0.3,0.35,0.35,0.39,0.4,0.5,0.52,,"178,172","209,599","210,742","150,061",,"176,753","208,812","200,038","139,703"
248,18000,Buffalo,"2,369,699",36,New York,NY,,82.26,81.76,84.52,84.1,86.24,85.9,87.79,87.56,,76.55,76,80.63,80.17,83.51,83.13,85.77,85.5,,0.15,0.15,0.15,0.15,0.16,0.15,0.18,0.19,,0.13,0.12,0.15,0.14,0.16,0.16,0.18,0.18,,"1,270,633","1,542,411","1,741,793","1,424,980",,"1,155,567","1,458,552","1,692,547","1,341,970"
249,18100,Elmira,"346,894",36,New York,NY,,82.56,82.16,83.79,83.35,86.75,86.44,89.03,88.9,,77.34,76.89,81.35,80.93,84.34,83.98,86.13,85.88,,0.37,0.38,0.41,0.43,0.41,0.43,0.44,0.46,,0.31,0.31,0.34,0.34,0.38,0.38,0.48,0.49,,"199,189","228,767","229,148","164,872",,"192,139","232,743","219,718","152,376"
250,18201,Olean,"197,898",36,New York,NY,,82.25,81.8,83.86,83.44,86.37,86.04,88.18,87.92,,76.18,75.7,81.52,81.12,82.85,82.45,85.77,85.48,,0.45,0.47,0.48,0.49,0.54,0.56,0.79,0.84,,0.36,0.35,0.4,0.41,0.51,0.52,0.69,0.72,,"127,365","139,835","132,547","58,384",,"121,178","153,303","130,344","52,562"
251,18202,St. Marys,"41,086",42,Pennsylvania,PA,,82.46,82.06,84.29,83.85,87.76,87.5,87.54,87.22,,75.2,74.73,81.14,80.69,84.95,84.62,85.98,85.66,,1.03,1.07,1.02,1.07,1.03,1.08,1.65,1.74,,0.75,0.75,0.8,0.82,0.95,0.99,1.65,1.72,,"22,622","31,547","34,912","13,599",,"20,933","38,283","35,068","12,725"
252,18300,Watertown,"250,613",36,New York,NY,,82.52,82.13,85.01,84.66,86.19,85.85,87.57,87.31,,76.74,76.28,80.76,80.33,83.6,83.26,86.11,85.84,,0.43,0.44,0.46,0.48,0.55,0.58,0.82,0.86,,0.35,0.34,0.39,0.4,0.49,0.51,0.7,0.72,,"147,098","157,652","154,598","83,801",,"140,900","169,673","152,166","78,410"
253,18400,Plattsburgh,"169,879",36,New York,NY,,82.83,82.46,84.24,83.81,87.17,86.88,88.7,88.48,,77.64,77.21,80.88,80.44,84.18,83.87,84.72,84.38,,0.51,0.52,0.56,0.58,0.62,0.65,0.8,0.83,,0.42,0.42,0.47,0.47,0.56,0.57,0.8,0.83,,"102,551","114,449","117,499","70,011",,"100,598","119,107","116,919","64,373"
254,18500,Amsterdam,"110,160",36,New York,NY,,81.56,81.28,84.14,83.78,86.48,86.18,87.89,87.74,,76.56,76.28,80.76,80.38,83.47,83.13,86,85.76,,0.58,0.59,0.64,0.67,0.69,0.73,0.94,0.98,,0.46,0.46,0.52,0.53,0.65,0.66,0.97,1,,"77,204","84,894","80,145","43,993",,"76,224","89,022","77,574","39,680"
255,18600,Albany,"1,061,509",36,New York,NY,,81.69,81.29,84.19,83.78,85.96,85.64,87.68,87.5,,76.24,75.77,80.25,79.8,83.57,83.21,85.82,85.57,,0.21,0.22,0.22,0.22,0.24,0.23,0.26,0.26,,0.18,0.17,0.2,0.19,0.21,0.21,0.23,0.23,,"542,265","711,132","802,966","780,211",,"536,916","666,532","780,570","739,385"
256,18700,Sunbury,"191,962",42,Pennsylvania,PA,,82.75,82.34,86.37,86.08,86.67,86.32,89.02,88.84,,75.65,75.17,80.72,80.28,83.4,83.05,85.3,85.01,,0.45,0.46,0.45,0.46,0.55,0.58,0.67,0.71,,0.34,0.34,0.41,0.41,0.52,0.53,0.75,0.78,,"117,371","144,639","143,404","74,434",,"108,489","158,706","137,243","67,471"
257,18800,Scranton,"857,487",42,Pennsylvania,PA,,82.17,81.86,84.46,84.14,86.06,85.74,87.4,87.19,,75.58,75.22,79.78,79.4,82.73,82.37,84.31,84.03,,0.21,0.21,0.23,0.23,0.24,0.25,0.32,0.33,,0.18,0.17,0.19,0.18,0.21,0.21,0.3,0.31,,"551,244","624,373","665,235","433,264",,"523,202","659,240","646,323","405,816"
258,18900,Williamsport,"227,275",42,Pennsylvania,PA,,82.35,81.92,85.47,85.1,85.96,85.61,89.2,89.01,,76.47,75.98,80.83,80.39,83.47,83.09,84.36,84,,0.41,0.42,0.45,0.47,0.49,0.51,0.55,0.58,,0.34,0.33,0.37,0.37,0.45,0.46,0.68,0.7,,"148,516","163,853","163,372","84,801",,"135,722","182,901","156,894","76,799"
259,19000,Allentown,"637,958",42,Pennsylvania,PA,,82.25,82.39,84.87,84.64,86.72,86.49,88.47,88.34,,75.64,75.76,80.66,80.39,83.33,83.05,85.61,85.4,,0.27,0.27,0.27,0.27,0.27,0.28,0.33,0.34,,0.22,0.22,0.24,0.24,0.24,0.25,0.31,0.32,,"356,876","448,442","534,047","474,829",,"324,121","460,406","528,176","454,618"
260,19100,Reading,"1,114,959",42,Pennsylvania,PA,,81.93,81.86,85.07,84.84,86.79,86.52,88.55,88.34,,75.86,75.79,80.86,80.56,83.8,83.48,85.4,85.1,,0.21,0.21,0.21,0.21,0.22,0.23,0.23,0.24,,0.17,0.17,0.18,0.18,0.19,0.19,0.27,0.27,,"590,495","781,680","942,013","664,094",,"537,403","836,994","935,642","619,373"
261,19200,Harrisburg,"1,051,424",42,Pennsylvania,PA,,81.76,81.33,85.01,84.67,86.51,86.19,87.88,87.69,,75.83,75.36,80.36,79.93,83.08,82.69,85.41,85.14,,0.21,0.21,0.2,0.21,0.21,0.21,0.27,0.27,,0.18,0.17,0.19,0.18,0.2,0.2,0.26,0.26,,"554,287","785,887","953,836","727,925",,"515,106","804,705","941,197","678,188"
262,19300,Poughkeepsie,"873,232",36,New York,NY,,82.16,82.03,83.93,83.7,86.2,86.05,87.96,87.9,,77.12,76.89,80.11,79.82,82.76,82.52,85.21,85.05,,0.25,0.25,0.25,0.26,0.24,0.25,0.24,0.25,,0.21,0.21,0.23,0.23,0.24,0.24,0.24,0.25,,"430,895","517,338","633,853","742,519",,"408,979","484,409","628,250","728,545"
263,19400,New York City,"11,781,395",36,New York,NY,,84,84.93,84.47,85.1,85.39,85.82,87.62,87.84,,79.51,80.37,80.69,81.2,82.41,82.68,85.48,85.56,,0.17,0.07,0.15,0.08,0.12,0.08,0.1,0.08,,0.13,0.06,0.11,0.07,0.11,0.08,0.09,0.07,,"7,538,487","6,492,353","5,559,064","7,526,429",,"7,177,432","5,576,664","5,017,702","7,245,907"
264,19500,Toms River,"1,126,217",34,New Jersey,NJ,,82.33,82.13,83.37,83.12,85.75,85.52,87.22,87.1,,76.44,76.19,79.58,79.31,82.23,81.94,84.76,84.55,,0.22,0.23,0.22,0.22,0.2,0.2,0.2,0.2,,0.2,0.19,0.21,0.2,0.19,0.19,0.18,0.18,,"490,003","613,874","828,782","1,285,196",,"428,848","532,296","779,140","1,254,619"
265,19600,Newark,"5,822,286",34,New Jersey,NJ,,83.25,83.75,84.31,84.66,85.15,85.43,87.44,87.73,,78.18,78.69,80.36,80.65,82.22,82.38,85.16,85.27,,0.15,0.1,0.13,0.11,0.12,0.1,0.12,0.09,,0.12,0.1,0.11,0.1,0.11,0.1,0.11,0.08,,"2,835,606","3,065,521","3,446,848","5,832,748",,"2,711,195","2,819,207","3,179,728","5,727,997"
266,19700,Philadelphia,"5,602,247",42,Pennsylvania,PA,,81.42,80.95,83.95,83.52,85.47,85.15,87.52,87.35,,76.05,75.55,79.5,79.01,82.13,81.75,85.31,85.07,,0.12,0.1,0.11,0.1,0.11,0.1,0.11,0.1,,0.09,0.08,0.1,0.1,0.1,0.09,0.1,0.1,,"2,780,514","3,393,930","3,651,213","4,600,275",,"2,595,287","2,938,363","3,393,618","4,410,236"
267,19800,Wilmington,"586,216",10,Delaware,DE,,81.19,80.41,84.01,83.5,85.59,85.13,87.81,87.76,,75.22,74.37,79.5,78.93,82.42,81.91,85.14,84.98,,0.31,0.31,0.3,0.3,0.29,0.3,0.3,0.3,,0.26,0.26,0.28,0.27,0.28,0.29,0.27,0.27,,"276,174","374,276","423,517","510,380",,"250,330","323,119","406,493","496,379"
268,19901,Dover,"439,269",10,Delaware,DE,,81.92,81.28,84,83.47,86.23,85.87,87.26,86.97,,76.18,75.41,80.51,79.93,82.78,82.34,84.99,84.63,,0.28,0.28,0.31,0.32,0.29,0.3,0.36,0.37,,0.24,0.23,0.27,0.27,0.3,0.3,0.36,0.38,,"339,342","342,497","340,150","255,259",,"301,646","321,180","314,699","227,001"
269,19902,Easton,"154,018",24,Maryland,MD,,81.4,80.5,83.46,82.94,85.65,85.09,88.14,87.82,,77.33,76.38,79.44,78.89,82.06,81.49,85.6,85.24,,0.5,0.51,0.57,0.59,0.58,0.61,0.5,0.52,,0.41,0.41,0.44,0.45,0.51,0.52,0.47,0.49,,"102,887","110,474","117,037","123,173",,"90,871","103,387","111,091","112,441"
270,19903,Chincoteague,"51,398",51,Virginia,VA,,81.52,80.45,85.18,84.4,85.13,84.68,86.94,86.55,,75.99,74.89,82.17,81.36,82.01,81.52,83.72,83.25,,0.74,0.76,0.86,0.9,1.26,1.3,1.32,1.38,,0.58,0.58,0.79,0.82,0.99,1.01,1.29,1.33,,"48,725","32,803","24,269","16,133",,"40,232","31,937","22,218","13,789"
271,20001,Bangor,"289,843",23,Maine,ME,,83.55,83.16,85.44,85.11,86.65,86.31,88.08,87.84,,77.63,77.17,81.1,80.7,84.81,84.45,86.41,86.12,,0.35,0.36,0.39,0.41,0.46,0.49,0.52,0.54,,0.3,0.29,0.36,0.36,0.41,0.43,0.54,0.56,,"225,112","239,672","215,636","125,009",,"211,744","238,070","200,945","111,190"
272,20002,Calais,"33,941",23,Maine,ME,,82.81,82.42,84.35,83.9,87.11,86.78,84.31,83.94,,77.83,77.4,79.43,78.95,82.97,82.54,83.59,83.37,,0.91,0.95,1.16,1.2,1.2,1.27,2.29,2.35,,0.71,0.72,0.89,0.9,1.23,1.27,2,2.05,,"33,232","26,698","19,622","7,914",,"31,613","26,615","18,181","6,463"
273,20003,Presque Isle,"73,938",23,Maine,ME,,82.7,82.27,84.41,84,86.92,86.54,89.93,89.73,,77.44,76.99,82.4,82.01,85.35,85.01,86.86,86.58,,0.64,0.66,0.81,0.85,1,1.06,1.21,1.28,,0.52,0.52,0.67,0.69,0.89,0.93,1.15,1.2,,"59,752","59,439","49,545","19,340",,"59,002","62,875","47,167","17,557"
274,20100,Portland,"690,459",23,Maine,ME,,83.12,82.77,85.31,84.96,87.16,86.85,88.67,88.41,,77.62,77.2,81.81,81.41,83.91,83.53,86.85,86.57,,0.26,0.26,0.28,0.28,0.3,0.31,0.35,0.36,,0.22,0.21,0.23,0.23,0.28,0.28,0.3,0.32,,"457,646","540,758","547,862","385,355",,"435,215","531,755","519,143","355,509"
275,20200,Burlington,"321,496",50,Vermont,VT,,83.29,82.89,85.76,85.49,86.74,86.43,89.09,88.9,,77.84,77.36,81.11,80.74,84.8,84.47,86.38,86.09,,0.4,0.41,0.39,0.4,0.44,0.46,0.45,0.47,,0.35,0.35,0.35,0.35,0.38,0.39,0.44,0.45,,"173,237","227,120","264,090","224,660",,"175,185","229,612","255,233","212,356"
276,20301,Berlin,"95,549",50,Vermont,VT,,82.31,81.86,85.38,85.04,86.87,86.52,90.02,89.81,,77.97,77.52,82.35,81.95,84.14,83.78,86.16,85.84,,0.6,0.62,0.66,0.68,0.79,0.83,0.9,0.96,,0.45,0.45,0.54,0.55,0.69,0.71,0.97,1.02,,"77,902","81,415","70,890","31,167",,"77,199","89,395","66,382","27,430"
277,20302,Claremont,"265,884",50,Vermont,VT,,82.43,82.03,84.88,84.49,86.97,86.65,89.33,89.12,,78.19,77.76,82.2,81.82,84.44,84.08,86.29,85.98,,0.42,0.43,0.43,0.45,0.43,0.45,0.43,0.45,,0.34,0.34,0.35,0.36,0.41,0.42,0.5,0.52,,"162,363","215,696","226,083","168,191",,"161,985","217,067","213,806","151,129"
278,20401,Providence,"1,582,997",44,Rhode Island,RI,,83.11,83.09,85.31,85.09,86.73,86.47,88.09,87.89,,77.14,77.04,80.81,80.52,83.29,82.96,85.56,85.3,,0.19,0.19,0.2,0.2,0.2,0.2,0.2,0.21,,0.15,0.15,0.17,0.17,0.19,0.19,0.2,0.2,,"832,508","985,422","1,125,428","1,095,125",,"755,770","948,814","1,079,077","1,049,253"
279,20500,Boston,"4,974,945",25,Massachusetts,MA,,83.01,83.18,84.41,84.25,86.17,86.02,88.05,87.92,,78.09,78.15,80.73,80.49,83.19,82.94,85.85,85.63,,0.12,0.12,0.13,0.12,0.12,0.12,0.11,0.1,,0.1,0.1,0.11,0.11,0.11,0.1,0.1,0.1,,"2,119,542","2,709,135","3,296,102","4,871,455",,"2,041,975","2,491,998","3,061,956","4,701,246"
280,20600,Manchester,"1,193,391",33,New Hampshire,NH,,82.62,82.26,85.05,84.73,86.76,86.49,87.84,87.6,,77.17,76.77,81.05,80.68,83.21,82.86,86.02,85.73,,0.22,0.22,0.22,0.22,0.21,0.21,0.22,0.22,,0.19,0.18,0.2,0.19,0.19,0.19,0.2,0.2,,"599,896","848,199","1,028,284","1,074,527",,"568,724","827,248","1,027,538","1,054,899"
281,20700,Keene,"118,041",33,New Hampshire,NH,,83.02,82.58,85.82,85.53,85.05,84.67,86.85,86.44,,77.12,76.65,81.63,81.25,83.68,83.34,85.55,85.18,,0.62,0.65,0.6,0.62,0.71,0.74,0.92,0.96,,0.48,0.48,0.57,0.58,0.61,0.63,0.79,0.82,,"74,406","95,900","97,653","68,986",,"72,403","93,650","93,227","63,690"
282,20800,Springfield,"680,014",25,Massachusetts,MA,,82.65,83,84.66,84.43,86.75,86.46,88.11,87.9,,77.34,77.63,80.78,80.49,83.4,83.06,86.3,86.05,,0.31,0.31,0.3,0.31,0.28,0.29,0.32,0.33,,0.26,0.27,0.25,0.25,0.29,0.29,0.29,0.3,,"350,076","440,516","496,187","419,073",,"321,222","419,609","477,410","384,806"
283,20901,Bridgeport,"3,405,565",9,Connecticut,CT,,82.56,82.61,84.58,84.4,86.28,86.09,88.11,87.95,,77.37,77.37,80.65,80.43,83.23,82.98,86.02,85.79,,0.15,0.15,0.14,0.14,0.13,0.13,0.12,0.12,,0.12,0.12,0.12,0.12,0.13,0.12,0.11,0.11,,"1,434,310","1,913,025","2,419,573","3,500,466",,"1,368,737","1,743,518","2,275,935","3,358,897"
